Date,Card_number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-09-09 16:35:25,SIREO6,4DO5O0,UNDER GRADUATION(UG),UG,Check out,,79571,SYSTEM VERILOG FOR VERIFICATION A GUIDE TO LEARNING THE TESTBENCH LANGUAGE FEATURES,SPEAR,RIT,RIT
2023-09-09 16:36:42,UQA6QW,LKEVFU,UNDER GRADUATION(UG),UG,Check out,,DB3423,BEGINNING SHELL SCRIPTING,ERIC FOSTER-JOHNSON,RIT,RIT
2023-09-09 16:36:47,UQA6QW,LKEVFU,UNDER GRADUATION(UG),UG,Check out,,55743,PROGRAMMING WITH PERL,"FLYNT, JOHN P",RIT,RIT
2023-09-09 16:36:53,UQA6QW,LKEVFU,UNDER GRADUATION(UG),UG,Check out,,70464,SYSTEM VERILOG FOR VERIFICATION,"SPEAR, CHRIS",RIT,RIT
2023-09-09 16:38:23,OWUBUI,ICHJ0U,UNDER GRADUATION(UG),ST,Check out,,71163,MACHINE LEARNING: A PROBABILISTIC PERSPECTIVE,"MITCHELL, TOM, M.",RIT,RIT
2023-09-09 17:05:29,90TF4L,RNAKK4,UNDER GRADUATION(UG),ST,Check in,-,69965,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, REMEZ",RIT,RIT
2023-09-09 17:15:41,96Q25M,HL0Y9A,UNDER GRADUATION(UG),ST,Check out,,59230,ARTIFICIAL INTELLIGENCE: MODERN APPROACH,"RUSSELL, STUART J",RIT,RIT
2023-09-11 08:58:00,QFZ09C,JI5CAD,CIVIL ENGINEERING,ST,Check in,-,90532,GENERAL INTELLIGENCE & REASONING AND GENERAL AWARENESS,SSC-JE 2018-19,RIT,RIT
2023-09-11 08:58:06,G9NTLL,OY8THF,CIVIL ENGINEERING,ST,Check in,-,69303,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2023-09-11 09:02:21,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check in,-,94371,GROUND IMPROVEMENT TECHNIQUES,PURUSHOTHAMA R,RIT,RIT
2023-09-11 09:15:18,TXX6X3,GOC7HZ,UNDER GRADUATION(UG),UG,Renew,-,29752,TEXT BOOK OF RAILWAY ENGINEERING,"ARORA, S P",RIT,RIT
2023-09-11 09:15:27,TXX6X3,GOC7HZ,UNDER GRADUATION(UG),UG,Renew,-,32125,AIR POLLUTION,"RAO, M N",RIT,RIT
2023-09-11 09:18:58,TXX6X3,GOC7HZ,UNDER GRADUATION(UG),UG,Other,-15.0000,,,,,
2023-09-11 10:03:35,QRB2DO,TZH1E2,UNDER GRADUATION(UG),ST,Other,-94.0000,,,,,
2023-09-11 10:18:49,4Y8EY2,0ZZXFP,UNDER GRADUATION(UG),ST,Check in,-,BB1926,INTRODUCTION TO ALGORITHMS,"CORMEN, THOMAS H",RIT,RIT
2023-09-11 10:21:42,4Y8EY2,0ZZXFP,UNDER GRADUATION(UG),ST,Other,-25.0000,,,,,
2023-09-11 10:44:55,4V48SR,2O45GQ,UNDER GRADUATION(UG),ST,Renew,-,86709,CHEMICAL REACTION ENGINEERING,LEVENSPIEL OCTAVE,RIT,RIT
2023-09-11 10:50:28,VAO5XC,4HY6FZ,,UG,Renew,-,78424,MANAGEMENT AND ENTREPRENEURSHIP,NAIDU,RIT,RIT
2023-09-11 10:54:34,AI5M9D,APGKT9,UNDER GRADUATION(UG),ST,Check in,-,87928,BASIC AND APPLIED THERMODYNAMICS,"NAG, P K",RIT,RIT
2023-09-11 10:55:17,AI5M9D,APGKT9,UNDER GRADUATION(UG),ST,Check in,-,49096,DESIGN OF MACHINE ELEMENTS-I ( MECHANICAL ENGINEERING DESIGN-I),ANNAIAH M H,RIT,RIT
2023-09-11 10:58:50,5XY7QI,GKC752,UNDER GRADUATION(UG),ST,Check in,-,83830,COMPUTER ORGANIZATION,HAMACHER CARL,RIT,RIT
2023-09-11 10:59:06,4J4JPA,MLLILH,MCA,PG,Check in,-,MC4337,INTRODUCTION TO THE DESIGN OF ANALYSIS OF ALGORITHMS,"LEVITIN,ANANY",RIT,RIT
2023-09-11 10:59:48,4J4JPA,MLLILH,MCA,PG,Renew,-,MC4337,INTRODUCTION TO THE DESIGN OF ANALYSIS OF ALGORITHMS,"LEVITIN,ANANY",RIT,RIT
2023-09-11 10:59:48,4J4JPA,MLLILH,MCA,PG,Check out,,MC4337,INTRODUCTION TO THE DESIGN OF ANALYSIS OF ALGORITHMS,"LEVITIN,ANANY",RIT,RIT
2023-09-11 10:59:48,4J4JPA,MLLILH,MCA,PG,Check out,,MC4337,INTRODUCTION TO THE DESIGN OF ANALYSIS OF ALGORITHMS,"LEVITIN,ANANY",RIT,RIT
2023-09-11 11:00:21,4J4JPA,MLLILH,MCA,PG,Check out,,MC1877,COMPUTER NETWORKING: A TOP-DOWN APPROACH FEATURING THE INTERNET,KUROSE JAMES F,RIT,RIT
2023-09-11 11:00:25,AI5M9D,APGKT9,UNDER GRADUATION(UG),ST,Other,-16.0000,,,,,
2023-09-11 11:01:15,PES8O9,794SQO,MCA,PG,Check out,,MC135,COMPUTER NETWORKS,"TANENBAUM, ANDREW S",RIT,RIT
2023-09-11 11:01:33,5XY7QI,GKC752,UNDER GRADUATION(UG),ST,Other,-23.0000,,,,,
2023-09-11 11:02:10,PES8O9,794SQO,MCA,PG,Renew,-,MC3408,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-09-11 11:02:46,6XDCVN,2GKMA3,UNDER GRADUATION(UG),ST,Check out,,DB4252,ENGINEERING ELECTROMAGNETICS,BUCK J A,RIT,RIT
2023-09-11 11:02:50,6XDCVN,2GKMA3,UNDER GRADUATION(UG),ST,Check out,,74975,FUNDAMENTALS OF APPLIED ELECTROMAGNETICS,FAWWAZ T. ULABY,RIT,RIT
2023-09-11 11:04:22,III3E6,58XN1T,UNDER GRADUATION(UG),UG,Renew,-,77705,ELEMENTS OF MECHANICAL ENGINEERING,PRAVEEN,RIT,RIT
2023-09-11 11:04:31,III3E6,58XN1T,UNDER GRADUATION(UG),UG,Renew,-,95817,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 11:06:04,J6F1KV,8F1RV4,UNDER GRADUATION(UG),ST,Check out,,57105,PROJECT MANAGEMENT IT,KATHY SCHWAIBE,RIT,RIT
2023-09-11 11:07:18,XGXCBO,RGNP74,UNDER GRADUATION(UG),UG,Check out,,59416,SUPPLY CHAIN MANAGEMENT: STRATEGY. PLANNING AND OPERATION,"CHOPRA, SUNIL",RIT,RIT
2023-09-11 11:07:21,XGXCBO,RGNP74,UNDER GRADUATION(UG),UG,Check out,,78197,HUMAN RESOURCE MANAGEMENT TEXT AND CASES,ASWATHAPPA,RIT,RIT
2023-09-11 11:07:59,SSVJAC,X5UEQW,UNDER GRADUATION(UG),UG,Check out,,98530,AIR POLLUTION AND CONTROL TECHNOLOGY,ANJANEYULU Y,RIT,RIT
2023-09-11 11:08:31,J6F1KV,8F1RV4,UNDER GRADUATION(UG),ST,Check out,,53031,ENGINEERING ECONOMICS,"RIGGS, JAMES C",RIT,RIT
2023-09-11 11:11:57,J6F1KV,8F1RV4,UNDER GRADUATION(UG),ST,Other,-51.0000,,,,,
2023-09-11 11:13:04,N8KEIQ,QY6AM9,UNDER GRADUATION(UG),ST,Check in,-,53895,ENGINEERING ELECTROMAGNETICS,"HAYT, WILLIAM H",RIT,RIT
2023-09-11 11:13:12,N8KEIQ,QY6AM9,UNDER GRADUATION(UG),ST,Check in,-,98812,Deep Learning,Ian Goodfellow Yoshua Bengio Aaron Courville,RIT,RIT
2023-09-11 11:13:19,N8KEIQ,QY6AM9,UNDER GRADUATION(UG),ST,Check in,-,82067,"DIGITAL SIGNAL PROCESSING: PRINCIPLES, ALGORITHMS AND APPLICATIONS","PROAKIS, JOHN G",RIT,RIT
2023-09-11 11:15:41,N8KEIQ,QY6AM9,UNDER GRADUATION(UG),ST,Other,-208.0000,,,,,
2023-09-11 11:18:30,CJX8BJ,WOLARI,UNDER GRADUATION(UG),ST,Check in,-,79967,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2023-09-11 11:18:37,CJX8BJ,WOLARI,UNDER GRADUATION(UG),ST,Check in,-,99943,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-09-11 11:19:35,Q7WI3X,W43H2N,UNDER GRADUATION(UG),ST,Check in,-,65912,"HIGHWAY MATERIALS, AND PAVEMENT TESTING",KHANNA S K,RIT,RIT
2023-09-11 11:23:12,Q7WI3X,W43H2N,UNDER GRADUATION(UG),ST,Other,-94.0000,,,,,
2023-09-11 11:23:36,CJX8BJ,WOLARI,UNDER GRADUATION(UG),ST,Other,-464.0000,,,,,
2023-09-11 11:25:31,WWEZEQ,GGUWSJ,UNDER GRADUATION(UG),UG,Check out,,98366,INTRODUCTION TO INDUSTRIAL INTERNET OF THINGS AND INDUSTRY 4.0,SUDIP MISRA CHANDANA ROY AND ANANDARUP MUKHERJEE,RIT,RIT
2023-09-11 11:25:37,WWEZEQ,GGUWSJ,UNDER GRADUATION(UG),UG,Check out,,79426,WIRELESS SENSOR NETWORKS TECHNOLOGY PROTOCOLS AND APPLICATIONS,SOHRABY,RIT,RIT
2023-09-11 11:25:46,WWEZEQ,GGUWSJ,UNDER GRADUATION(UG),UG,Check out,,DB3417,MULTIMEDIA COMMUNICATIONS,FRED HALSALL,RIT,RIT
2023-09-11 11:28:51,VX7IT4,2PUBAV,UNDER GRADUATION(UG),UG,Renew,-,78180,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2023-09-11 11:31:21,BOV3LQ,XDK5MY,UNDER GRADUATION(UG),UG,Check out,,72297,WIRELESS SENSOR NETWORKS TECHNOLOGY,SOHRABY,RIT,RIT
2023-09-11 11:32:51,92TB4I,9051MT,UNDER GRADUATION(UG),UG,Check out,,98371,INTRODUCTION TO INDUSTRIAL INTERNET OF THINGS AND INDUSTRY 4.0,SUDIP MISRA CHANDANA ROY AND ANANDARUP MUKHERJEE,RIT,RIT
2023-09-11 11:32:55,92TB4I,9051MT,UNDER GRADUATION(UG),UG,Check out,,72293,WIRELESS SENSOR NETWORKS TECHNOLOGY,SOHRABY,RIT,RIT
2023-09-11 11:33:12,92TB4I,9051MT,UNDER GRADUATION(UG),UG,Check out,,61445,"MULTIMEDIA COMMUNICATIONS: APPLICATIONS ,NETWORKS ,PROTOCOLS AND STANDARDS","HALSALL, FRED",RIT,RIT
2023-09-11 11:36:33,VX7IT4,2PUBAV,UNDER GRADUATION(UG),UG,Other,-338.0000,,,,,
2023-09-11 11:36:40,6DMSLH,4ASH1T,AIML,UG,Check out,,99320,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-09-11 11:37:20,GH3YLP,P6IZFU,,UG,Check in,-,78411,MACHINE LEARNING,MITCHELL,RIT,RIT
2023-09-11 11:37:47,1SEK26,EB3GTG,UNDER GRADUATION(UG),UG,Check out,,65072,PATTERN RECOGNITION AND IMAGE ANALYSIS,"GOSE, EARL,",RIT,RIT
2023-09-11 11:38:35,GLDWVC,7NIWMY,UNDER GRADUATION(UG),UG,Check out,,65475,PATTERN RECOGNITION AND IMAGE ANALYSIS,"GOSE, EARL",RIT,RIT
2023-09-11 11:44:37,I3Y6BZ,FQCIGA,UNDER GRADUATION(UG),UG,Check in,-,77375,DATA COMMUNICATIONS AND NETWORKING,FOROUZAN,RIT,RIT
2023-09-11 11:44:43,I3Y6BZ,FQCIGA,UNDER GRADUATION(UG),UG,Check in,-,88195,CRYPTOGRAPHY AND NETWORK SECURITY PRINCIPLES AND PRACTICE,STALLINGS,RIT,RIT
2023-09-11 11:45:16,4JSHQ7,OROO15,MBA,PG,Check out,,MB7217,OPERATIONS RESEARCH PRINCIPLES AND PRACTICES,RAVINDRAN,RIT,RIT
2023-09-11 11:45:27,4JSHQ7,OROO15,MBA,PG,Check out,,MB8162,FUNDAMENTALS OF HUMAN RESOURCE MANAGEMENT,DESSLER,RIT,RIT
2023-09-11 11:47:06,SJ9PBD,6OYZV3,TS,TS,Check in,-,75613,RESEARCH METHODOLOGY : METHOD AND TECHNIQUES,KOTHARI C R,RIT,RIT
2023-09-11 11:48:25,RXOEA2,8W9YV4,UNDER GRADUATION(UG),ST,Renew,-,97605,MATHEMATICS FOR MACHINE LEARNING,"DEISENROTH, MARC PETER; FAISAL, A. ALDO; ONG, CHENG SOON",RIT,RIT
2023-09-11 11:48:37,RXOEA2,8W9YV4,UNDER GRADUATION(UG),ST,Renew,-,99522,INTRODUCTION TO MACHINE LEARNING,ETHEM ALPAYDIN,RIT,RIT
2023-09-11 11:50:48,I515FZ,BA8EQB,UNDER GRADUATION(UG),UG,Renew,-,40109,HIGH VOLTAGE ENGINEERING,"NAIDU, M S",RIT,RIT
2023-09-11 11:51:01,I515FZ,BA8EQB,UNDER GRADUATION(UG),UG,Renew,-,78827,POWER SYSTEM PROTECTION AND SWITCHGEAR,BADRI RAM,RIT,RIT
2023-09-11 11:57:23,WYSIM6,0JMMY1,UNDER GRADUATION(UG),UG,Check out,,86797,PLANT DESIGN AND ECONOMICS FOR CHEMICAL ENGINEERS,PETERS,RIT,RIT
2023-09-11 11:58:03,SJ9PBD,6OYZV3,TS,TS,Check out,,70796,AN INTRODUCTION TO COMBUSTION CONCEPTS AND APPLICATIONS,"TURNS,STEPHEN S",RIT,RIT
2023-09-11 11:58:11,SJ9PBD,6OYZV3,TS,TS,Check out,,80133,TEXTBOOK OF INTERNAL COMBUSTION ENGINES,THIPSE.S.S.,RIT,RIT
2023-09-11 12:01:22,A971ZO,V2D846,,TS,Check in,-,99386,OBJECT ORIENTED PROGRAMMING WITH C++,BALAGURUSAMY E,RIT,RIT
2023-09-11 12:01:49,5ZZS58,OBO91B,ME,UG,Check out,,99386,OBJECT ORIENTED PROGRAMMING WITH C++,BALAGURUSAMY E,RIT,RIT
2023-09-11 12:05:58,4J70SJ,MI1ORG,ELECTRICAL&ELECTRONICS ENGG,ST,Check out,,38991,POWER SYSTEM PROTECTION AND SWITCHGEAR,RAVINDRANATH B,RIT,RIT
2023-09-11 12:06:09,4J70SJ,MI1ORG,ELECTRICAL&ELECTRONICS ENGG,ST,Check out,,38884,HIGH VOLTAGE ENGINEERING,"NAIDU, M S",RIT,RIT
2023-09-11 12:07:18,GH3YLP,P6IZFU,,UG,Check out,,87323,MAKE EASY ELECTRONICS,PLATT,RIT,RIT
2023-09-11 12:07:27,GH3YLP,P6IZFU,,UG,Check out,,54186,SIGNALS AND SYSTEMS,"NAGRATH,I J",RIT,RIT
2023-09-11 12:07:56,2CZCYJ,Z6UXBP,UNDER GRADUATION(UG),UG,Check in,-,ST120,HEAT & MASS TRANSFER DATA HAND BOOK IN SI UNITS,,RIT,RIT
2023-09-11 12:09:08,2CZCYJ,Z6UXBP,UNDER GRADUATION(UG),UG,Renew,-,49201,MECHANICAL VIBRATIONS,DAS J B K,RIT,RIT
2023-09-11 12:09:21,SU7DE3,FQPW6O,UNDER GRADUATION(UG),UG,Check in,-,64858,HOSPITALS: FACILITIES PLANNING AND MANAGEMENT,KUNDERS G D,RIT,RIT
2023-09-11 12:09:37,LYU0FR,NF1H11,CSE,UG,Renew,-,85461,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA M N",RIT,RIT
2023-09-11 12:11:32,2CZCYJ,Z6UXBP,UNDER GRADUATION(UG),UG,Other,-53.0000,,,,,
2023-09-11 12:12:10,CJX8BJ,WOLARI,UNDER GRADUATION(UG),ST,Check in,-,95638,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 12:12:19,T5TWPJ,U7M8DG,UNDER GRADUATION(UG),ST,Check in,-,95826,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 12:14:57,6PADED,EY7HVY,UNDER GRADUATION(UG),ST,Check out,,86654,BASIC PRINCIPLES AND CALCULATIONS IN CHEMICAL ENGINEERING,HIMMELBLAU,RIT,RIT
2023-09-11 12:15:13,YX3D5W,VNMI6M,BT,ST,Check in,-,92421,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-09-11 12:15:19,YX3D5W,VNMI6M,BT,ST,Check in,-,95772,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 12:17:00,EII2TI,OVTQGT,UNDER GRADUATION(UG),ST,Other,-47.0000,,,,,
2023-09-11 12:24:11,FHZ0OM,B6AWY6,LAC,PG,Check out,,94765,ENVIRONMENTAL STUDIES SIMPLIFIED,BENNY JOSEPH,RIT,RIT
2023-09-11 12:24:26,FHZ0OM,B6AWY6,LAC,PG,Check out,,66853,ENVIRONMENTAL STUDIES,"JOSEPH, BENNY",RIT,RIT
2023-09-11 12:24:27,SRWLIJ,LHD407,UNDER GRADUATION(UG),UG,Check out,,61283,PATTERN RECOGNITION AND IMAGE ANALYSIS + CD,"GOSE, EARI",RIT,RIT
2023-09-11 12:24:41,FHZ0OM,B6AWY6,LAC,PG,Check out,,94701,RESEARCH METHODOLOGY METHOD AND TECHNIQUES,KOTHARI C R,RIT,RIT
2023-09-11 12:26:56,4RITHZ,YRNCUB,UNDER GRADUATION(UG),UG,Check out,,61287,PATTERN RECOGNITION AND IMAGE ANALYSIS + CD,"GOSE, EARI",RIT,RIT
2023-09-11 12:29:34,DNPD5U,5C00U1,UNDER GRADUATION(UG),UG,Check in,-,81080,OOPS USING C++ AND JAVA,BALAGURUSAMY,RIT,RIT
2023-09-11 12:29:39,DNPD5U,5C00U1,UNDER GRADUATION(UG),UG,Check in,-,99366,COMPUTER NETWORKING A TOP DOWN APPROACH,"KUROSE,JAMES F ROSS,KEITH W",RIT,RIT
2023-09-11 12:29:42,DNPD5U,5C00U1,UNDER GRADUATION(UG),UG,Check in,-,100089,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-09-11 12:31:41,DNPD5U,5C00U1,UNDER GRADUATION(UG),UG,Other,-11.0000,,,,,
2023-09-11 12:34:54,DNPD5U,5C00U1,UNDER GRADUATION(UG),UG,Check out,,100089,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-09-11 12:35:24,96Q25M,HL0Y9A,UNDER GRADUATION(UG),ST,Check in,-,91387,MACHINE LEARNING: A PROBABILISTIC PERSPECTIVE,"MITCHELL, TOM, M.",RIT,RIT
2023-09-11 12:35:34,96Q25M,HL0Y9A,UNDER GRADUATION(UG),ST,Check in,-,59230,ARTIFICIAL INTELLIGENCE: MODERN APPROACH,"RUSSELL, STUART J",RIT,RIT
2023-09-11 12:47:22,BT8I8L,TIOLR1,CV,UG,Check out,,69529,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-09-11 12:47:22,BT8I8L,TIOLR1,CV,UG,Check out,,69529,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-09-11 12:53:22,9RYMB2,MXO9OJ,UNDER GRADUATION(UG),UG,Check in,-,85053,BASIC ELECTRONICS,NAGABUSHAN,RIT,RIT
2023-09-11 12:53:48,9RYMB2,MXO9OJ,UNDER GRADUATION(UG),UG,Check out,,85053,BASIC ELECTRONICS,NAGABUSHAN,RIT,RIT
2023-09-11 12:54:16,1GYUCO,CZSJPQ,CV,UG,Renew,-,93050,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-09-11 12:59:45,9DJ32M,P17RE1,MBA,PG,Check out,,MB7382,FINANCIAL MANAGEMENT THEORY AND PRACTICE,CHANDRA,RIT,RIT
2023-09-11 12:59:58,9DJ32M,P17RE1,MBA,PG,Check out,,MB6629,OPERATION RESEARCH,NATARAJAN A M,RIT,RIT
2023-09-11 13:01:19,FCWNAJ,7EX2CU,PG,PG,Check out,,41571,ENTREPRENEURSHIP,"HISRICH, ROBERT D",RIT,RIT
2023-09-11 13:01:41,FCWNAJ,7EX2CU,PG,PG,Check out,,MB7412,HUMAN RESOURCE MANAGEMENT,DESSLER,RIT,RIT
2023-09-11 13:01:48,4MAULI,73MW55,UNDER GRADUATION(UG),UG,Renew,-,72382,BIG DATA AND ANALYTICS,"ACHARYA,SEEMA",RIT,RIT
2023-09-11 13:01:56,4MAULI,73MW55,UNDER GRADUATION(UG),UG,Renew,-,91670,DATA SCIENCE & BIG DATA ANALYTICS,EMC EDUCATION SERVICES,RIT,RIT
2023-09-11 13:08:20,G6TYND,QDR65U,UNDER GRADUATION(UG),UG,Check out,,77094,BIG DATA AND ANALYTICS,ACHARYA,RIT,RIT
2023-09-11 13:08:49,KGAZ8V,21RPSC,UNDER GRADUATION(UG),UG,Check out,,77096,BIG DATA AND ANALYTICS,ACHARYA,RIT,RIT
2023-09-11 13:09:22,A215ZY,ZWWXYH,UNDER GRADUATION(UG),UG,Check out,,72381,BIG DATA AND ANALYTICS,"ACHARYA,SEEMA",RIT,RIT
2023-09-11 13:09:41,KEACS2,FSSI28,BT,TS,Check out,-,DB6189,KARUNALU BAA BELAKE-VOL-1,DR.GURURAJ KARAJAGI,RIT,RIT
2023-09-11 13:12:17,H1UUG0,P4XMAK,UNDER GRADUATION(UG),UG,Check out,,77095,BIG DATA AND ANALYTICS,ACHARYA,RIT,RIT
2023-09-11 13:13:08,MFC5KC,O2U5F9,UNDER GRADUATION(UG),UG,Renew,-,72383,BIG DATA AND ANALYTICS,"ACHARYA,SEEMA",RIT,RIT
2023-09-11 13:15:53,U3MABU,YPK1YO,UNDER GRADUATION(UG),UG,Renew,-,83082,PATTERN RECOGNITION AND IMAGE ANALYSIS,"GOSE, EARL",RIT,RIT
2023-09-11 13:19:40,U3MABU,YPK1YO,UNDER GRADUATION(UG),UG,Other,-17.0000,,,,,
2023-09-11 13:32:49,VQK22H,P7ZVXO,BT,ST,Check in,-,91409,MACHINE LEARNING: A PROBABILISTIC PERSPECTIVE,"MITCHELL, TOM, M.",RIT,RIT
2023-09-11 13:32:56,VQK22H,P7ZVXO,BT,ST,Check in,-,99359,ARIFICIAL INTELLIGENCE A MODERN APPROACH,"RUSSELL,STUART AND NORVIG,PETER",RIT,RIT
2023-09-11 13:42:59,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check out,,83909,RAILWAY ENGINEERING,RANGWAL,RIT,RIT
2023-09-11 13:44:34,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check in,-,83909,RAILWAY ENGINEERING,RANGWAL,RIT,RIT
2023-09-11 13:45:55,ZQSVB0,3UO8KC,UNDER GRADUATION(UG),UG,Check out,,82857,PATTERN RECOGNITION AND IMAGE ANALYSIS,"GOSE, EARL",RIT,RIT
2023-09-11 13:46:02,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check out,,71969,RAILWAY ENGINEERING,CHANDRA SATISH,RIT,RIT
2023-09-11 13:46:35,8J52XC,RVHTDY,UNDER GRADUATION(UG),UG,Check out,,83079,PATTERN RECOGNITION AND IMAGE ANALYSIS,"GOSE, EARL",RIT,RIT
2023-09-11 13:50:42,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check out,,97475,INDUSTRIAL WATER POLLUTION CONTROL,"ECKENFELDER, W WESLEY",RIT,RIT
2023-09-11 13:53:51,9RRNTT,5KUSLG,UNDER GRADUATION(UG),UG,Renew,-,93004,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-09-11 13:58:43,JI7CFX,2ORK4T,Architecture,UG,Check out,,94831,SURVEYING-VOL-I,PUNMIA B C,RIT,RIT
2023-09-11 13:59:49,ANKNYN,ZHVK6O,UNDER GRADUATION(UG),UG,Check out,,68442,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2023-09-11 14:22:56,BYI7HR,PI3W4U,UNDER GRADUATION(UG),UG,Check out,,77396,DATA SCIENCE AND BIG DATA ANALYTICS,EMC,RIT,RIT
2023-09-11 14:35:07,BE4RV9,1OBI9G,ME,UG,Check out,,70373,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-09-11 14:35:15,BE4RV9,1OBI9G,ME,UG,Check out,,93059,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-09-11 14:35:24,BE4RV9,1OBI9G,ME,UG,Check out,,95712,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 14:35:30,BE4RV9,1OBI9G,ME,UG,Check out,,94883,ENGLISH LANGUAGE AND COMMUNICATION SKILLS FOR ENGINEERS,"SANJAY KUMAR, PUSHP LATA",RIT,RIT
2023-09-11 14:35:42,PES8O9,794SQO,MCA,PG,Check in,-,MC4058,JAVA THE COMPLETE REFERENCE,SCHILDT HERBERT,RIT,RIT
2023-09-11 14:36:08,ASBZWS,DL3CVT,ME,UG,Check out,,70348,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-09-11 14:36:14,ASBZWS,DL3CVT,ME,UG,Check out,,95682,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-09-11 14:36:21,ASBZWS,DL3CVT,ME,UG,Check out,,94884,ENGLISH LANGUAGE AND COMMUNICATION SKILLS FOR ENGINEERS,"SANJAY KUMAR, PUSHP LATA",RIT,RIT
2023-09-11 14:39:42,BC6TRR,U48H6O,ME,UG,Check out,25.0000,BB240,HIGHER ENGINEERINGMATHEMATICS,"GREWAL ,BS",RIT,RIT
2023-09-11 14:49:54,JOF36G,KNHISL,MCA,PG,Renew,-,MC3414,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-09-11 14:53:57,BC6TRR,U48H6O,ME,UG,Check out,,76809,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-09-11 14:54:01,BC6TRR,U48H6O,ME,UG,Check out,,98660,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-09-11 14:54:06,9805GF,IWJW5C,MBA,PG,Check in,-,MB5184,ELEMENTS OF MERCHANTILE LAWS,"KAPOOR, N D",RIT,RIT
2023-09-11 14:56:05,IS9SB7,V4WF5X,MBA,PG,Check out,,MB5186,ELEMENTS OF MERCHANTILE LAWS,"KAPOOR, N D",RIT,RIT
2023-09-11 15:03:37,LAMJ7Z,Q9T9T6,UNDER GRADUATION(UG),UG,Check in,-,100013,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-09-11 15:03:43,LAMJ7Z,Q9T9T6,UNDER GRADUATION(UG),UG,Check in,-,100045,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2023-09-11 15:04:01,LAMJ7Z,Q9T9T6,UNDER GRADUATION(UG),UG,Renew,-,91257,DATA SCIENCE FORM SCRATCH,"GRUS, JOEL",RIT,RIT
2023-09-11 15:04:05,LAMJ7Z,Q9T9T6,UNDER GRADUATION(UG),UG,Renew,-,76572,PROGRAMMING LOGIC AND TECHNIQUES,KISHOR,RIT,RIT
2023-09-11 15:07:15,LAMJ7Z,Q9T9T6,UNDER GRADUATION(UG),UG,Other,-88.0000,,,,,
