Date,Card Number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-11-09 12:45:05,9BJ9IC,67O8AT,,UG,Check out,-,68434,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2024-11-09 12:48:51,6EDZZH,6N76ML,UNDER GRADUATION(UG),UG,Renew,-,72761,DIGITAL DESIGN: WITH AN INTRODUCTION TO VERILOG HDL,M. MORRIS MANO,RIT,RIT
2024-11-09 12:49:14,M7O2WD,LLDUAV,UNDER GRADUATION(UG),UG,Check in,-,97600,MATHEMATICS FOR MACHINE LEARNING,"DEISENROTH, MARC PETER; FAISAL, A. ALDO; ONG, CHENG SOON",RIT,RIT
2024-11-09 12:49:26,Q84JWW,2UYJ0Y,MECH,UG,Check out,-,66753,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2024-11-09 12:49:31,Q84JWW,2UYJ0Y,MECH,UG,Check out,-,66453,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-11-09 12:51:37,EFIKQO,K8KUIP,ECE,UG,Check out,-,97682,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-11-09 12:51:45,M7O2WD,LLDUAV,UNDER GRADUATION(UG),UG,Other,-175.0000,,,,,
2024-11-09 12:51:49,EFIKQO,K8KUIP,ECE,UG,Check out,-,92980,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2024-11-09 12:53:33,1KGETT,N9I7R0,BT,ST,Check in,-,53017,NUTRITION AND DIETETICES,"JOSHI, SHUBHANGINI A",RIT,RIT
2024-11-09 12:54:10,0O1PSM,3S9RLI,,ST,Renew,-,85232,QUANTITATIVE APTITUDE,AGGARWAL R S,RIT,RIT
2024-11-09 12:54:23,8KCW9B,PMVJU2,,ST,Check in,-,94621,TEXT BOOK OF MECHANICS OF MATERIALS,SHESHA PRAKASH SURESH,RIT,RIT
2024-11-09 12:55:51,5A2Z1H,XT5ZTO,MECH,UG,Check out,-,60125,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2024-11-09 12:55:56,5A2Z1H,XT5ZTO,MECH,UG,Check out,-,98725,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2024-11-09 13:04:33,O8S80A,ITGV7L,AERO,UG,Check out,-,60101,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2024-11-09 13:05:21,ZCPZ0G,SQG07Z,AERO,UG,Check out,-,100635,ENGINEERING DRAWING,NARAYANA KL KANNAIAH P,RIT,RIT
2024-11-09 13:05:31,ZCPZ0G,SQG07Z,AERO,UG,Check out,-,DB5433,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2024-11-09 13:10:08,L65AAE,28BAGI,,ST,Renew,-,3708,INTEGRATION,GILLESPIE R P,RIT,RIT
2024-11-09 13:10:39,L65AAE,28BAGI,,ST,Renew,-,86753,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2024-11-09 13:17:58,F6WCHA,CDUFAC,,ST,Check out,-,78170,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2024-11-09 13:18:27,X3TVO4,W57VDD,,ST,Check out,-,86754,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2024-11-09 13:18:50,RXDA4G,G7E21V,MECH,UG,Renew,-,69830,INTRODUCTION TO MECHANICAL ENGINEERING,"SINGH, ONKAR, BHAVIKATTI S S",RIT,RIT
2024-11-09 13:18:56,RXDA4G,G7E21V,MECH,UG,Renew,-,49764,CAD/CAM: PRINCIPLES AND APPLICATIONS : PRINCIPLES AND APPLICATIONS,RAO NARESHWARA P,RIT,RIT
2024-11-09 13:19:08,UBDF0Z,TE8TD1,CSE_AIML,UG,Check out,-,99584,HOW TO THINK LIKE A COMPUTER SCIENTIST LEARNIG WITH PHTHON,"DOWNEY ALLEN, ELKNER JEFFREY, MEYERS, CHRIS",RIT,RIT
2024-11-09 13:19:33,UPCO90,5PEFRA,LVS,PG,Check in,-,88838,DESIGN OF ANALOG CMOS INTEGRATED CIRCUIT,"RAZAVI,BEHZAD",RIT,RIT
2024-11-09 13:19:40,L65AAE,28BAGI,,ST,Check in,-,3708,INTEGRATION,GILLESPIE R P,RIT,RIT
2024-11-09 13:20:01,M3EV1V,8JM8DS,CSE_AIML,UG,Check out,-,99595,HOW TO THINK LIKE A COMPUTER SCIENTIST LEARNIG WITH PHTHON,"DOWNEY ALLEN, ELKNER JEFFREY, MEYERS, CHRIS",RIT,RIT
2024-11-09 13:20:20,WTHZW1,ABDQ93,CSE_AIML,UG,Check out,-,99581,HOW TO THINK LIKE A COMPUTER SCIENTIST LEARNIG WITH PHTHON,"DOWNEY ALLEN, ELKNER JEFFREY, MEYERS, CHRIS",RIT,RIT
2024-11-09 13:25:15,JF1LFZ,KHLYTT,CV,ST,Check out,-,94420,STRENGTH OF MATERIALS,RAMAMRUTHAM S,RIT,RIT
2024-11-09 13:31:32,WTHZW1,ABDQ93,CSE_AIML,UG,Check out,-,83748,TCR JAVA,SCHILDT,RIT,RIT
2024-11-09 13:31:41,WTHZW1,ABDQ93,CSE_AIML,UG,Check out,-,69387,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS, SAHNI, SARTAZ",RIT,RIT
2024-11-09 13:57:36,JYK86G,HZ0Z8O,ECE,ST,Check out,-,82111,FUND. OF ELECTRIC CIRCUITS,ALEXANDER,RIT,RIT
2024-11-09 14:36:08,CH6A9U,T718CI,ETE,UG,Check out,-,88425,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2024-11-09 14:52:58,PZDZ5G,13PWLV,,ST,Check out,-,97370,ELECTRIC CIRCUITS AND NETWORK ANALYSIS,CHANDRASHEKHARAIAH P.M.,RIT,RIT
2024-11-09 14:53:06,PZDZ5G,13PWLV,,ST,Check out,-,DB2456,ANALOG ELECTRONIC CIRCUITS A SIMPLIFIED APPROACH,"MAHADEVASWAMY, V. B.",RIT,RIT
2024-11-09 17:45:24,EOG4QT,026O2A,ECE,ST,Check out,-,72750,DIGITAL DESIGN: WITH AN INTRODUCTION TO VERILOG HDL,M. MORRIS MANO,RIT,RIT
2024-11-10 10:52:27,XMVFC9,39RH5O,CSE,ST,Renew,-,99964,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2024-11-10 15:56:07,WIIKF7,HDP4FT,CSE_AIML,UG,Check out,-,122815,Computer Science- A structured Programming Approach Using C,Behrouz A forouzan,RIT,RIT
2024-11-10 16:16:43,3UT08U,3FPOWS,CSE,ST,Check out,-,86140,DATA STRUCTURES A PSEUDOCODE APPROACH WITH C,GILBERG,RIT,RIT
2024-11-11 09:13:14,GHTGHZ,OF7RK1,,PHD,Check in,-,77600,DISTRIBUTED COMPUTING PRINCIPLES ALGORITHMS AND SYSTEMS,KSHEMKALYANI,RIT,RIT
2024-11-11 09:14:06,GHTGHZ,OF7RK1,,PHD,Check out,-,77600,DISTRIBUTED COMPUTING PRINCIPLES ALGORITHMS AND SYSTEMS,KSHEMKALYANI,RIT,RIT
2024-11-11 09:25:14,AYJAML,Y3R2QZ,BT,ST,Check in,-,37828,LEHNINGER PRINCIPLES OF BIOCHEMISTRY,"NELSON, DAVID L",RIT,RIT
2024-11-11 09:25:52,1KGETT,N9I7R0,BT,ST,Check out,-,37828,LEHNINGER PRINCIPLES OF BIOCHEMISTRY,"NELSON, DAVID L",RIT,RIT
2024-11-11 09:26:52,AYJAML,Y3R2QZ,BT,ST,Check out,-,45147,LEHNINGER PRINCIPLES OF BIOCHEMISTRY,"NELSON, DAVID L",RIT,RIT
2024-11-11 09:28:44,XN2G9B,W4ULNK,BT,ST,Check out,-,35113,LEHNINGER PRINCIPLES OF BIOCHEMISTRY,NELSON D L,RIT,RIT
2024-11-11 09:41:36,Y8J7SU,LW5VKZ,ME,UG,Check in,-,97027,"UNDERSTANDING AIRCRAFT STRUCTURES, 4E (PB)",LIBER,RIT,RIT
2024-11-11 09:49:48,V7ZJYN,W5EMUY,CSE,UG,Check out,-,50958,COMPUTER NETWORK SECURITY,"MIGGA KIZZA, JOSEPH",RIT,RIT
2024-11-11 10:35:46,6LTFMG,JS6VAE,EEE,UG,Check in,-,53474,MODERN POWER SYSTEM ANALYSIS,KOTHARI D P,RIT,RIT
2024-11-11 10:47:26,QQN1VI,NIGVJL,CSE,ST,Renew,-,100048,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2024-11-11 10:56:30,CK98MV,S3SVA5,CSE,UG,Check in,-,100646,ARTIFICIAL INTELLIGENCE MODERN APPROACH,RUSSEL STUART J,RIT,RIT
2024-11-11 10:56:45,G8G4DI,GQTI3Q,UNDER GRADUATION(UG),UG,Renew,-,87605,DATA COMMUNICATIONS AND NETWORKING,FOROUZAN,RIT,RIT
2024-11-11 10:58:30,JYK86G,HZ0Z8O,ECE,ST,Renew,-,82033,DIGITAL DESIGN WITH AN INTRODUCTION TO THE VERILOG HDL,MANO,RIT,RIT
2024-11-11 10:58:36,SSZAUU,TYCQJI,AIDS,UG,Check in,-,99295,PROGRAMMING IN ANSI C++,"TRIVEDI,BHUSHAN",RIT,RIT
2024-11-11 11:00:31,P3VZJ6,1V8RJ7,CSE,UG,Renew,-,100105,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2024-11-11 11:00:49,P3VZJ6,1V8RJ7,CSE,UG,Renew,-,96747,SOFTWARE ENGINEERING,"SOMMERVILLE, IAN",RIT,RIT
2024-11-11 11:01:10,P3VZJ6,1V8RJ7,CSE,UG,Check in,-,DB6486,THE MONK WHO SOLD HIS FERRARI,"SHARMA , ROBIN",RIT,RIT
2024-11-11 11:01:27,P3VZJ6,1V8RJ7,CSE,UG,Check out,-,DB6486,THE MONK WHO SOLD HIS FERRARI,"SHARMA , ROBIN",RIT,RIT
2024-11-11 11:02:07,G512ZX,4JCKCW,CSE,ST,Renew,-,99996,DISCRETE AND COMBINATORIAL MATHEMATICS,"GRIMALDI, RALPH P",RIT,RIT
2024-11-11 11:02:12,G512ZX,4JCKCW,CSE,ST,Renew,-,100123,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2024-11-11 11:02:22,65I4H8,4FD5MM,UNDER GRADUATION(UG),ST,Renew,-,51975,TRANSPORT PHENOMENA,"WARREN, LIGHTFOOT,",RIT,RIT
2024-11-11 11:02:30,9M0O50,0IS8IY,CSE,UG,Check out,-,123281,Introducing MLOps How to Scale Machine Learning in the Enterprise,"Mark Triveli,Dataiku",RIT,RIT
2024-11-11 11:06:20,63IG67,UR6GPU,,PHD,Check out,-,87392,NEURAL NETWORKS AND LEARNING MACHINES,HAYKIN,RIT,RIT
2024-11-11 11:06:27,63IG67,UR6GPU,,PHD,Check out,-,98812,Deep Learning,Ian Goodfellow Yoshua Bengio Aaron Courville,RIT,RIT
2024-11-11 11:34:10,UWAYJP,OJBH21,CSE,UG,Check out,-,85514,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2024-11-11 11:34:26,UWAYJP,OJBH21,CSE,UG,Check out,-,88681,ENGINEERING PHYSICS,"BHATTACHARYA,D AND TANDON,POONAM",RIT,RIT
2024-11-11 11:34:34,UWAYJP,OJBH21,CSE,UG,Check out,-,70312,ENGINEERING PHYSICS,"GAUR R K, GUPTA S L",RIT,RIT
2024-11-11 11:47:11,BA6DUL,JZQF64,CSE_AIML,PHD,Check out,-,76981,ARTIFICIAL INTELLIGENCE A MODERN APPROACH,RUSSELL,RIT,RIT
2024-11-11 12:07:51,QXIZZJ,RHQKAP,UNDER GRADUATION(UG),UG,Check in,-,94344,GEO TECHNICAL ENGINEERING (SOIL MECHANICS),RAMAMURTHY T N,RIT,RIT
2024-11-11 12:11:05,QXIZZJ,RHQKAP,UNDER GRADUATION(UG),UG,Other,-110.0000,,,,,
2024-11-11 12:21:18,8K32YK,85EMYR,LVS,PG,Check out,-,84609,INTERNET OF THINGS: A HANDS ON APPROACH,"BAHGA, ARSHDEEP",RIT,RIT
2024-11-11 12:35:43,WKTKEL,RC94OV,CIVIL ENGINEERING,ST,Check in,-,94346,GEO TECHNICAL ENGINEERING (SOIL MECHANICS),RAMAMURTHY T N,RIT,RIT
2024-11-11 12:35:58,WKTKEL,RC94OV,CIVIL ENGINEERING,ST,Check in,-,81447,ENGINEERING HYDROLOGY,"SUBRAMANYA, K",RIT,RIT
2024-11-11 12:52:04,Q22OTX,KS70UQ,EEE,UG,Check out,-,93304,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2024-11-11 12:52:09,Q22OTX,KS70UQ,EEE,UG,Check out,-,71945,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-11-11 12:59:51,IC3S2N,EED756,CSE,UG,Check in,-,91873,GATE: 2020COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,PUBLICATIONS G K,RIT,RIT
2024-11-11 12:59:58,SCCSE2,EYMO4M,CSE,UG,Check in,-,91888,GATE: 2020COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,PUBLICATIONS G K,RIT,RIT
2024-11-11 13:00:18,BUZ5U7,B9UBJN,CSE,ST,Renew,-,77238,COMPILERS PRINCIPLES TECHNIQUES AND TOOL,AHO,RIT,RIT
2024-11-11 13:00:24,BUZ5U7,B9UBJN,CSE,ST,Renew,-,69640,"INFORMATION STORAGE AND MANAGEMENT: STORING,MANAGING AND PROTECTING DIGITAL INFORMATION IN CLASSIC VIRTUALIZED AND CLOUD ENVIRONMENTS","GNANASUNDARAM, SOMASUNDARAM, SHRIVASTAVA, ALOK",RIT,RIT
2024-11-11 13:00:37,JM0W1K,4RMJZA,UNDER GRADUATION(UG),UG,Renew,-,78813,POWER ELECTRONICS CIRCUITS DEVICES AND APPLICATIONS,RASHID,RIT,RIT
2024-11-11 13:02:43,YPLCC1,OZJHNC,STRS,PG,Check in,-,68419,ESSENTIALS OF BRIDGE ENGINEERING,"VICTOR, D JOHNSON",RIT,RIT
2024-11-11 13:05:04,NK1RLL,1D0IMM,ML,ST,Renew,-,87021,SIGNALS AND SYSTEMS,HAYKIN,RIT,RIT
2024-11-11 13:05:16,MRT6OY,SC8RN3,CSE_AIML,UG,Check out,-,95752,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-11-11 13:05:25,NK1RLL,1D0IMM,ML,ST,Renew,-,67870,DIGITAL SYSTEMS: PRINCIPLES AND APPLICATIONS,"TOCCI, RONALD J",RIT,RIT
2024-11-11 13:10:38,47BAMK,TPOMUA,CSE_AIML,ST,Check in,-,59433,COMPILERS PRINCIPLES TECHNICALS AND TOOLS,AHO ULLMAN,RIT,RIT
2024-11-11 13:10:48,47BAMK,TPOMUA,CSE_AIML,ST,Check in,-,100971,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-11-11 13:12:18,FUPZLH,1E8RE7,IEM,UG,Check out,-,97678,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-11-11 13:13:02,TW1UOV,9TNEBT,STR,PG,Check in,-,DB6493,YOU CAN WIN A STEP BY STEP TOOL FOR TOP ACHIVEVERS,"KHERA , SHIV",RIT,RIT
2024-11-11 13:13:12,TW1UOV,9TNEBT,STR,PG,Check in,-,DB6491,THINK AND GROW RICH,NEPOLEON HILL,RIT,RIT
2024-11-11 13:13:15,7AOX35,IN677F,AIML,UG,Check out,-,DB5879,BASIC ELECTRICAL ENGINEERING,"KULSHRESTA,DC",RIT,RIT
2024-11-11 13:13:31,TW1UOV,9TNEBT,STR,PG,Check out,-,DB6493,YOU CAN WIN A STEP BY STEP TOOL FOR TOP ACHIVEVERS,"KHERA , SHIV",RIT,RIT
2024-11-11 13:13:35,TW1UOV,9TNEBT,STR,PG,Check out,-,DB6491,THINK AND GROW RICH,NEPOLEON HILL,RIT,RIT
2024-11-11 13:13:44,A1AE7O,JL6HTJ,AIML,UG,Check out,-,100346,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2024-11-11 13:14:12,NLFNS4,O395YZ,AIML,UG,Check out,-,63257,MASTERING C,VENUGOPAL K R,RIT,RIT
2024-11-11 13:14:23,S32SSU,1957QU,ME,ST,Check in,-,48569,FUNDAMENTALS OF THERMODYNAMICS,"RICHARD E,SONNTAG",RIT,RIT
2024-11-11 13:14:50,20QX84,VYHU0F,AIML,UG,Check out,-,63252,MASTERING C,VENUGOPAL K R,RIT,RIT
2024-11-11 13:15:44,BD18H2,OYKAAU,CSE_AIML,UG,Check out,-,92269,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-11-11 13:15:47,BD18H2,OYKAAU,CSE_AIML,UG,Check out,-,76736,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2024-11-11 13:15:50,T2GW74,NXNPVM,CV,UG,Check out,-,69298,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2024-11-11 13:16:24,KN6UF5,7RSCTK,,UG,Check out,-,68433,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2024-11-11 13:22:37,NK3R21,EA0WNB,TS,TS,Check out,-,99035,Modern electric vehicle technology /,"Chan, C. C.",RIT,RIT
2024-11-11 13:22:43,NK3R21,EA0WNB,TS,TS,Check out,-,99102,Electric vehicle technology explained /,"Larminie, James.",RIT,RIT
2024-11-11 13:23:21,GBZMI1,BMDH1X,UNDER GRADUATION(UG),ST,Check out,-,69300,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2024-11-11 13:24:32,9UD3CP,726N2J,CSE_AIML,UG,Check out,-,88622,ENGLISH LANGUAGE AND COMMUNICATION SKILLS,KUMAR,RIT,RIT
2024-11-11 13:24:41,9UD3CP,726N2J,CSE_AIML,UG,Check out,-,100425,Kannada Kali Learn Kannada Through English with Hindi Transliteration,Kannakumari S,RIT,RIT
2024-11-11 13:26:22,2FO1JA,7TZMY0,CSE,UG,Check in,-,100965,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-11-11 13:28:40,V1SGQS,Y3R6GB,UNDER GRADUATION(UG),ST,Check in,-,91765,GATE ELECTRONICS AND COMMUNICATION ENGINEERING 2017,TRISHNA'S,RIT,RIT
2024-11-11 13:30:07,6YHXR6,LLW9EA,UNDER GRADUATION(UG),UG,Check in,-,DB3332,DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2024-11-11 13:30:23,6YHXR6,LLW9EA,UNDER GRADUATION(UG),UG,Check in,-,67514,FPGA BASED SYSTEM DESIGN,WAYNE WOLF,RIT,RIT
2024-11-11 13:30:51,6YHXR6,LLW9EA,UNDER GRADUATION(UG),UG,Check out,-,67514,FPGA BASED SYSTEM DESIGN,WAYNE WOLF,RIT,RIT
2024-11-11 13:30:55,6YHXR6,LLW9EA,UNDER GRADUATION(UG),UG,Check out,-,DB3332,DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2024-11-11 13:31:40,V1SGQS,Y3R6GB,UNDER GRADUATION(UG),ST,Check out,-,91765,GATE ELECTRONICS AND COMMUNICATION ENGINEERING 2017,TRISHNA'S,RIT,RIT
2024-11-11 13:33:27,HKW4X3,Q7U7M9,ISE,UG,Check out,-,76726,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2024-11-11 13:33:35,5552X5,FQMCW9,ISE,UG,Check out,-,74584,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2024-11-11 13:33:45,5552X5,FQMCW9,ISE,UG,Check out,-,82663,PROGRAMMING ANSC C,BALAGURUSWAMI,RIT,RIT
2024-11-11 13:34:07,H1SFJ9,5KIW2W,ISE,UG,Check out,-,74600,COMPUTER SCIENCE : A STRUCTURED PROGRAMMING APPROACH USING C,"FOROUZAN, BEHRO",RIT,RIT
2024-11-11 13:34:13,H1SFJ9,5KIW2W,ISE,UG,Check out,-,82648,PROGRAMMING ANSC C,BALAGURUSWAMI,RIT,RIT
2024-11-11 13:35:03,2ONBSP,TEA1F4,,UG,Check in,-,65017,VERILOG HDL PRIMER,BHASKER J,RIT,RIT
2024-11-11 13:35:50,TWU2IS,WXPI1T,ME,UG,Check in,-,48837,OPERATIONS MANAGEMENT,PHANEESH K R,RIT,RIT
2024-11-11 13:35:59,TWU2IS,WXPI1T,ME,UG,Check in,-,77158,CAD/CAM COMPUTER-AIDED DESIGN AND MANUFACTURING,GROOVER,RIT,RIT
2024-11-11 13:36:22,Y3HVZP,592IR8,AIDS,ST,Check out,-,95012,DATA STRUCTURES USING C,"TENENBAUM, AARON",RIT,RIT
2024-11-11 13:36:29,Y3HVZP,592IR8,AIDS,ST,Check out,-,123129,"Java The Complete Reference,",Herbert Schildt,RIT,RIT
2024-11-11 13:37:50,HB4DGF,TKY2FK,ISE,ST,Renew,-,69530,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-11-11 13:38:16,JOHQVD,UCQKYV,ETE,UG,Check out,-,92906,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-11-11 13:38:44,701AV5,2OYJJ6,AIDS,ST,Check out,-,123179,Data Structures: A Pseudo code approach with C,"Richard Gilberg and Behrouz Forouzan,",RIT,RIT
2024-11-11 13:41:40,TWU2IS,WXPI1T,ME,UG,Check out,-,34000,CAD-CAM : COMPUTER AIDED DESIGN AND MANUFACTURING,"GROOVER, MIKELL P",RIT,RIT
2024-11-11 13:42:27,MHE24D,9IMR99,CSE,ST,Check in,-,100950,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ ELLIS SAHNI SARTAJ,RIT,RIT
2024-11-11 13:43:13,VN6QA4,I9NTFG,CSE,ST,Renew,-,100953,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ ELLIS SAHNI SARTAJ,RIT,RIT
2024-11-11 13:45:50,07DUQ6,L7S2XC,EEE,ST,Check out,-,40881,THEORY OF ALTERNATING CURRENT MACHINERY,"LANGSDORF, ALEXANDER S",RIT,RIT
2024-11-11 13:45:59,07DUQ6,L7S2XC,EEE,ST,Check out,-,123128,"Java The Complete Reference,",Herbert Schildt,RIT,RIT
2024-11-11 13:46:06,Y8J7SU,LW5VKZ,ME,UG,Check out,-,DB5732,KINEMATICS OF MACHINES,DR.SRINIVASA MURTHY,RIT,RIT
2024-11-11 13:46:33,89T2T1,AF9ROW,BT,ST,Check in,-,98120,Wiley's GATE Biotechnology Chapter-Wise Solved Papers (2000-2021,Wiley Editoria,RIT,RIT
2024-11-11 13:47:12,FMPSOM,7TPOU2,EEE,ST,Check out,-,86904,ELECTRIC MACHINES,HUSAIN,RIT,RIT
2024-11-11 13:48:24,NCG6RW,OO5AU2,EEE,ST,Check out,-,86906,ELECTRIC MACHINES,HUSAIN,RIT,RIT
2024-11-11 13:54:41,RR42Z1,5RHRI4,BT,UG,Check in,-,76784,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2024-11-11 13:56:15,RR42Z1,5RHRI4,BT,UG,Check out,-,66770,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2024-11-11 13:58:54,FB2Z0A,S07CKD,ETE,UG,Check out,-,66444,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2024-11-11 13:59:01,FB2Z0A,S07CKD,ETE,UG,Check out,-,99316,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-11-11 14:00:31,YA25SV,POL78D,IEM,UG,Check out,-,97683,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-11-11 14:02:26,FF8BUR,EJEEWA,IEM,UG,Check out,-,97686,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-11-11 14:09:44,1A96IF,KIAHLP,CSE_AIML,UG,Check out,-,85505,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2024-11-11 14:10:15,WIIKF7,HDP4FT,CSE_AIML,UG,Check out,-,77774,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA,RIT,RIT
2024-11-11 14:10:57,GWLVN2,71BX17,MECH,UG,Check out,-,92950,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2024-11-11 14:13:11,FF8BUR,EJEEWA,IEM,UG,Check out,-,44586,INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE M V,RIT,RIT
2024-11-11 14:16:59,YA25SV,POL78D,IEM,UG,Check out,-,39816,INTRODUCTION TO THE CONSTITUTION OF INDIA,PYLEE M V,RIT,RIT
2024-11-11 14:17:20,5GDOC0,F7OPIW,CSE_AIML,UG,Check out,-,63331,LASERS AND NON-LINEAR OPTICS,LAUD B B,RIT,RIT
2024-11-11 14:17:45,4Y7A6F,A46EKB,CSE_AIML,UG,Check out,-,63327,LASERS AND NON-LINEAR OPTICS,LAUD B B,RIT,RIT
2024-11-11 14:34:46,L02Q4Y,6AJTM1,CSE,ST,Check in,-,99907,DATA STRUSTURES USING C & C++,"LANGSAM, YEDIDYAH, AUGENSTEIN, MOSHE J, TENENBAUM AARDN",RIT,RIT
2024-11-11 14:35:32,L02Q4Y,6AJTM1,CSE,ST,Renew,-,100202,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-11-11 14:37:02,DJ40JB,Q6DKG0,ME,UG,Check out,25.0000,BB1612,MECHANICAL VIBRATIONS,DAS J B K,RIT,RIT
2024-11-11 14:38:29,I4DFVH,L78IH1,,UG,Check out,-,70998,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-11-11 14:39:25,NALDL4,B68QJC,BT,UG,Check out,-,93365,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-11-11 14:39:56,RT7XGG,3S6M1X,BT,UG,Check out,-,76811,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2024-11-11 14:40:32,RT7XGG,3S6M1X,BT,UG,Check out,-,93373,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-11-11 14:41:17,HOZLFU,L6K0KV,BT,UG,Renew,-,100623,KUBY IMMUNOLOGY,STRANFORT SHARONA,RIT,RIT
2024-11-11 14:42:04,IIZ1MD,ZEZEVN,ME,UG,Renew,-,86270,CAD/CAM COMPUTER-AIDED DESIGN AND MANUFACTURING,GROOVER,RIT,RIT
2024-11-11 14:42:13,IIZ1MD,ZEZEVN,ME,UG,Renew,-,49183,MECHANICAL VIBRATIONS,DAS J B K,RIT,RIT
2024-11-11 14:42:18,IIZ1MD,ZEZEVN,ME,UG,Renew,-,DB3482,CAD/CAM,A.S.RAVINDRA,RIT,RIT
